sim_id,strategy,n_guesses,n_players,seed,round,guesses,new_items,inventory
3,diachronic,200,10,3,3,"[array(['skinny_tree', 'blue_berries', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,4,"[array(['red_berries', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,5,"[array(['red_berries', 'antler', 'skinny_tree', 'rock_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,6,"[array(['antler', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,7,"[array(['antler', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,8,"[array(['fat_tree', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,9,"[array(['skinny_tree', 'rock_1', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,10,"[array(['rock_1', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,11,"[array(['fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,12,"[array(['red_berries', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,13,"[array(['skinny_tree', 'fat_tree', 'antler', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,14,"[array(['antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,15,"[array(['antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,16,"[array(['antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,17,"[array(['rock_1', 'antler', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,18,"[array(['skinny_tree'], 
      dtype='<U12')]",['branch'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,19,"[array(['fat_tree', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,20,"[array(['branch'], 
      dtype='<U12')]",['stick'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,21,"[array(['skinny_tree', 'rock_1', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,22,"[array(['skinny_tree', 'rock_1', 'blue_berries', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,23,"[array(['red_berries', 'fat_tree', 'branch', 'antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,24,"[array(['branch'], 
      dtype='<U12')]",['stick'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,25,"[array(['fat_tree', 'blue_berries', 'stick', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,26,"[array(['fat_tree', 'antler', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,27,"[array(['branch', 'stick', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,28,"[array(['red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,29,"[array(['rock_1'], 
      dtype='<U12')]",['rock_2'],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,30,"[array(['blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,31,"[array(['rock_1', 'stick', 'stick', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,32,"[array(['skinny_tree', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,33,"[array(['red_berries', 'branch', 'stick', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,34,"[array(['blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,35,"[array(['branch', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,36,"[array(['rock_2', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,37,"[array(['stick', 'antler', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,38,"[array(['branch', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,39,"[array(['fat_tree', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,40,"[array(['fat_tree', 'red_berries', 'antler', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,41,"[array(['stick', 'red_berries', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,42,"[array(['fat_tree', 'antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,43,"[array(['stick', 'skinny_tree', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,44,"[array(['stick', 'antler', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,45,"[array(['rock_1', 'antler', 'blue_berries', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,46,"[array(['stick', 'branch', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,47,"[array(['fat_tree', 'stick', 'rock_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,48,"[array(['rock_1', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,49,"[array(['rock_1', 'skinny_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,50,"[array(['stick', 'skinny_tree', 'red_berries', 'blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,51,"[array(['fat_tree', 'rock_1'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,52,"[array(['antler'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,53,"[array(['rock_2', 'skinny_tree', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,54,"[array(['rock_2', 'stick', 'antler', 'fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,55,"[array(['antler', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,56,"[array(['red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,57,"[array(['stick', 'branch', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,58,"[array(['stick', 'blue_berries', 'rock_1', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,59,"[array(['fat_tree'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,60,"[array(['antler', 'blue_berries', 'fat_tree', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,61,"[array(['red_berries', 'branch', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,62,"[array(['blue_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,63,"[array(['stick', 'rock_2'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,64,"[array(['rock_1', 'branch'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,65,"[array(['rock_1', 'red_berries'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
3,diachronic,200,10,3,66,"[array(['branch', 'antler', 'stick'], 
      dtype='<U12')]",[],"['fat_tree', 'skinny_tree', 'rock_1', 'red_berries', 'blue_berries', 'antler', 'branch', 'stick', 'stick', 'rock_2', 'branch', 'rock_2', 'arrowhead_1', 'arrowhead_1', 'stick', 'stick', 'arrowhead_1', 'club', 'arrowhead_1', 'arrowhead_1', 'arrowhead_1', 'rock_2', 'sheet']"
